gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000160213,0.0,1.3862943611198906,-1.3862943611198906,211897.5,3.747297457969085e-05,-0.22205367682776297,7.987994461049965e-20,0.4082687338501292,0.5294117647058824,824,0.0004283233770847551,3.15804196734514e-18,ENSG00000160213,CSTB,protein_coding,chr21,treated_down_R_negative,0.3078317600522663
ENSG00000108219,1.3862943611198906,3.258096538021482,-1.8718021769015916,207230.5,5.536261104021456e-06,-0.16439337484013428,1.9706128296466766e-11,0.5503875968992248,0.6573926868044515,1040,8.223456791321014e-05,1.7008667956604533e-10,ENSG00000108219,TSPAN14,protein_coding,chr10,treated_down_R_negative,0.3077118768939627
ENSG00000143851,3.4339872044851463,5.147494476813453,-1.7135072723283065,197819.5,1.7110090675117507e-08,-0.17944461813638646,2.2660584001715117e-13,0.6330749354005168,0.7543720190779014,1194,4.636968361676285e-07,2.7082436657681977e-12,ENSG00000143851,PTPN7,protein_coding,chr1,treated_down_R_negative,0.3074796581568741
ENSG00000168394,0.6931471805599453,3.3140206880897667,-2.6208735075298213,220161.0,0.0030413557273302858,-0.11721167983902073,1.872056077920215e-06,0.5142118863049095,0.5922098569157392,944,0.01705663595875829,7.496154716118776e-06,ENSG00000168394,TAP1,protein_coding,chr6,treated_down_R_negative,0.3071969864631567
ENSG00000112245,2.1972245773362196,3.7012257604091223,-1.5040011830729028,218308.5,0.0016290628952531365,-0.20323512286912274,8.5272915576435e-17,0.5891472868217055,0.6494435612082671,1045,0.010303195233501842,1.9191327962306904e-15,ENSG00000112245,PTP4A1,protein_coding,chr6,treated_down_R_negative,0.30566586523712735
ENSG00000179820,1.791759469228055,3.2188758248682006,-1.4271163556401456,189691.0,3.214296248946798e-11,-0.2139506385487156,1.7441069548732754e-18,0.6330749354005168,0.7686804451510334,1212,1.384855564825932e-09,5.4349578664697377e-17,ENSG00000179820,MYADM,protein_coding,chr19,treated_down_R_negative,0.30533245557252503
ENSG00000162852,0.0,2.302585092994046,-2.302585092994046,199807.5,2.0264412007505874e-08,-0.13242135454630263,7.026330136018732e-08,0.4108527131782946,0.5850556438791733,895,5.416519312340452e-07,3.4488169304930335e-07,ENSG00000162852,CNST,protein_coding,chr1,treated_down_R_negative,0.30491143697239576
ENSG00000168259,2.302585092994046,4.23410650459726,-1.9315214116032138,208964.0,1.8570651204077963e-05,-0.157539995233516,1.3195297612163136e-10,0.5813953488372093,0.7225755166931638,1134,0.00023264029036498148,9.8752619581623e-10,ENSG00000168259,DNAJC7,protein_coding,chr17,treated_down_R_negative,0.30429187397740437
ENSG00000136451,1.3862943611198906,2.8903717578961645,-1.504077396776274,217475.0,0.001097218103980556,-0.20224288215899872,1.2094051399405594e-16,0.5581395348837209,0.6422893481717011,1024,0.007469560086744977,2.6510874581985856e-15,ENSG00000136451,VEZF1,protein_coding,chr17,treated_down_R_negative,0.30418894771423755
ENSG00000100906,0.0,4.0943445622221,-4.0943445622221,188615.0,3.767039340963034e-12,-0.07422780433639187,0.0025915351374214794,0.4444444444444444,0.6383147853736089,975,1.8711028369850303e-10,0.0061614142943283694,ENSG00000100906,NFKBIA,protein_coding,chr14,treated_down_R_negative,0.30391420705039207
ENSG00000078403,0.0,2.2499048351651325,-2.2499048351651325,200092.0,3.137213736829187e-08,-0.13433693379615214,4.521136449825349e-08,0.4728682170542636,0.5945945945945946,931,7.96249862432163e-07,2.2786849132234953e-07,ENSG00000078403,MLLT10,protein_coding,chr10,treated_down_R_negative,0.302245316889221
ENSG00000215301,3.091042453358316,4.983583164599655,-1.892540711241339,189841.5,4.829939873830849e-11,-0.15938779382484244,7.966374320139508e-11,0.7390180878552972,0.8449920508744038,1349,2.0195752611850625e-09,6.198431383589714e-10,ENSG00000215301,DDX3X,protein_coding,chrX,treated_down_R_negative,0.3016478886884552
ENSG00000144560,0.0,1.0986122886681096,-1.0986122886681096,211110.0,2.5824362736522973e-05,-0.2744799377643954,8.071020594751156e-30,0.4082687338501292,0.5429252782193958,841,0.0003103002106472886,1.8376594555625755e-27,ENSG00000144560,VGLL4,protein_coding,chr3,treated_down_R_negative,0.3015470326208227
ENSG00000172197,0.0,1.0986122886681096,-1.0986122886681096,167288.5,8.4879057767213e-24,-0.2741715307636017,9.390541817655138e-30,0.2532299741602067,0.5476947535771065,787,1.454743103809162e-21,2.1073321648785373e-27,ENSG00000172197,MBOAT1,protein_coding,chr6,treated_down_R_negative,0.30120821289983946
ENSG00000084093,1.3862943611198906,3.1567740231385475,-1.770479662018657,212050.5,8.258342034284619e-05,-0.16963899815920472,4.349272692826211e-12,0.5322997416020672,0.665341812400636,1043,0.0008479343748368668,4.1807970140933126e-11,ENSG00000084093,REST,protein_coding,chr4,treated_down_R_negative,0.3003423961260923
ENSG00000204842,0.0,1.3862943611198906,-1.3862943611198906,215119.0,0.0002761432573832163,-0.21637429622534224,7.024881091202887e-19,0.4806201550387597,0.5675675675675675,900,0.002359927843165662,2.3663835407979658e-17,ENSG00000204842,ATXN2,protein_coding,chr12,treated_down_R_negative,0.29995846674847676
ENSG00000126883,2.833213344056216,4.290459441148391,-1.4572460970921748,189097.0,2.325362116761063e-11,-0.2051002061038403,4.3996914366706885e-17,0.6640826873385013,0.814785373608903,1282,1.0245059393803366e-09,1.039693749879309e-15,ENSG00000126883,NUP214,protein_coding,chr9,treated_down_R_negative,0.29888147485762195
ENSG00000166734,0.0,1.3862943611198906,-1.3862943611198906,214844.5,0.00023069412830769488,-0.21497196405585745,1.1905016676366551e-18,0.4573643410852713,0.5635930047694754,886,0.002037384468941655,3.8165794983134824e-17,ENSG00000166734,GOLM2,protein_coding,chr15,treated_down_R_negative,0.298014421569503
ENSG00000181090,2.5649493574615367,3.998158615898373,-1.433209258436836,200769.5,1.3034524502660441e-07,-0.20726586595286253,2.0240544196689074e-17,0.6304909560723514,0.746422893481717,1183,2.9208758822664306e-06,5.141394911460279e-16,ENSG00000181090,EHMT1,protein_coding,chr9,treated_down_R_negative,0.2970553580415708
ENSG00000092531,0.0,1.6094379124341003,-1.6094379124341003,222907.5,0.008005429396622589,-0.1845377425005106,4.565395156979338e-14,0.4702842377260982,0.548489666136725,872,0.0372040165627009,6.295440587557395e-13,ENSG00000092531,SNAP23,protein_coding,chr15,treated_down_R_negative,0.29700203905532335
ENSG00000178950,1.3862943611198906,2.995732273553991,-1.6094379124341003,207687.5,7.394167048554192e-06,-0.18439963305672025,4.771029567650209e-14,0.5400516795865633,0.6661367249602543,1047,0.00010589818767013357,6.558956602190964e-13,ENSG00000178950,GAK,protein_coding,chr4,treated_down_R_negative,0.29677976048042193
ENSG00000103194,2.639057329615259,4.219507705176107,-1.580450375560848,196562.0,6.429023138505394e-09,-0.18764174996000993,1.6808234707266437e-14,0.6124031007751938,0.7408585055643879,1169,1.8918916864094222e-07,2.5050132117714375e-13,ENSG00000103194,USP10,protein_coding,chr16,treated_down_R_negative,0.29655847419519243
ENSG00000165678,2.995732273553991,4.816232960488727,-1.8205006869347362,207749.0,8.188596398561466e-06,-0.16133058256796262,4.656447620401016e-11,0.5607235142118863,0.6804451510333863,1073,0.00011573488330780598,3.768774536148648e-10,ENSG00000165678,GHITM,protein_coding,chr10,treated_down_R_negative,0.29370243638855714
ENSG00000078596,3.8918202981106265,5.69204579656338,-1.8002254984527535,198550.5,2.592250231895543e-08,-0.16262807137912072,3.241286456815622e-11,0.6201550387596899,0.7241653418124007,1151,6.743958422311733e-07,2.6975840034004724e-10,ENSG00000078596,ITM2A,protein_coding,chrX,treated_down_R_negative,0.2927672008608876
ENSG00000106244,0.6931471805599453,2.1972245773362196,-1.5040773967762742,213676.0,0.00016812787510446414,-0.19461388950250938,1.672065915055688e-15,0.5297157622739018,0.6216216216216216,987,0.0015557439359636755,3.016584851841068e-14,ENSG00000106244,PDAP1,protein_coding,chr7,treated_down_R_negative,0.29271435229943976
ENSG00000101290,2.772588722239781,4.436734027666815,-1.6641453054270339,193591.5,6.404786018059015e-10,-0.1752915769540978,8.086578567639185e-13,0.599483204134367,0.733704292527822,1155,2.2372283343932233e-08,8.832095422281832e-12,ENSG00000101290,CDS2,protein_coding,chr20,treated_down_R_negative,0.2917106548690635
ENSG00000186184,1.6094379124341003,2.995732273553991,-1.3862943611198906,217026.5,0.0007629273889232126,-0.20988218038659526,7.831202605109848e-18,0.524547803617571,0.5850556438791733,939,0.005556384320028431,2.154133182197456e-16,ENSG00000186184,POLR1D,protein_coding,chr13,treated_down_R_negative,0.2909584831694847
ENSG00000035928,0.0,1.6094379124341003,-1.6094379124341003,223028.0,0.0085556441300326,-0.18052793988811056,1.6179308405514543e-13,0.48320413436692505,0.5540540540540541,884,0.03914862950683686,2.005090055992114e-12,ENSG00000035928,RFC1,protein_coding,chr4,treated_down_R_negative,0.2905485107095494
ENSG00000172081,0.0,2.0794415416798357,-2.0794415416798357,215601.0,0.0003536178702290747,-0.13950993693882127,1.3325879321087282e-08,0.4625322997416021,0.575516693163752,903,0.0029173240481500996,7.281032644292793e-08,ENSG00000172081,MOB3A,protein_coding,chr19,treated_down_R_negative,0.29010275834771915
ENSG00000073578,1.791759469228055,3.58351893845611,-1.791759469228055,216291.5,0.0007039441292590738,-0.16118928174101463,4.842975634021492e-11,0.5943152454780362,0.6788553259141494,1084,0.00518002576644923,3.9085883299361554e-10,ENSG00000073578,SDHA,protein_coding,chr5,treated_down_R_negative,0.28881242189753176
ENSG00000124201,0.0,1.791759469228055,-1.791759469228055,203836.5,2.899384159034441e-07,-0.16111738358626698,4.940670469123887e-11,0.40310077519379844,0.5604133545310016,861,5.996786074526822e-06,3.981253783089161e-10,ENSG00000124201,ZNFX1,protein_coding,chr20,treated_down_R_negative,0.28868359769794266
ENSG00000112200,0.0,1.791759469228055,-1.791759469228055,207338.5,3.7112346534308437e-06,-0.1609839257841625,5.127144007757373e-11,0.45478036175710596,0.5834658187599364,910,5.730917947745956e-05,4.121933067885973e-10,ENSG00000112200,ZNF451,protein_coding,chr6,treated_down_R_negative,0.28844447341727963
ENSG00000170345,0.0,4.04305126783455,-4.04305126783455,195738.5,6.98262440287882e-10,-0.07110829758224184,0.003907753013947551,0.4289405684754522,0.5596184419713831,870,2.4201000333222112e-08,0.008930442697266517,ENSG00000170345,FOS,protein_coding,chr14,treated_down_R_negative,0.28749449269343935
ENSG00000074370,1.6094379124341003,3.044522437723423,-1.4350845252893227,213819.0,0.00019430324180138664,-0.1999223794914512,2.7190847087214124e-16,0.5710594315245479,0.6351351351351351,1020,0.0017588221188365215,5.646898090489149e-15,ENSG00000074370,ATP2A3,protein_coding,chr17,treated_down_R_negative,0.2869055130672011
ENSG00000197343,1.0986122886681096,3.583132987066819,-2.4845206983987094,213131.5,0.00013261581179481005,-0.11509783583026907,2.8656730847375282e-06,0.5219638242894057,0.6375198728139905,1004,0.0012650412896989328,1.1159667981550277e-05,ENSG00000197343,ZNF655,protein_coding,chr7,treated_down_R_negative,0.2859629554612001
ENSG00000172794,2.1972245773362196,3.713572066704308,-1.5163474893680884,221856.0,0.006634991384016149,-0.18808267428914643,1.4563570975124282e-14,0.5788113695090439,0.6327503974562798,1020,0.0321025727069359,2.191420498924514e-13,ENSG00000172794,RAB37,protein_coding,chr17,treated_down_R_negative,0.2851986909519831
ENSG00000143977,0.0,1.791759469228055,-1.791759469228055,217135.0,0.0006901708772581814,-0.15857220760427929,9.96118576598581e-11,0.4702842377260982,0.5532591414944356,878,0.0050930920686809685,7.604485256935766e-10,ENSG00000143977,SNRPG,protein_coding,chr2,treated_down_R_negative,0.2841232545313644
ENSG00000148516,0.0,1.3862943611198906,-1.3862943611198906,208706.0,5.9766385062142996e-06,-0.20423452245667817,5.986328653332704e-17,0.4186046511627907,0.5349761526232114,835,8.789688115244821e-05,1.3811505154098153e-15,ENSG00000148516,ZEB1,protein_coding,chr10,treated_down_R_negative,0.2831291668277066
ENSG00000155307,0.0,1.0986122886681096,-1.0986122886681096,220373.0,0.0026031202085939754,-0.25737289565195515,2.6779944344228027e-26,0.43669250645994834,0.5238473767885533,828,0.015031308527706752,3.2630734528496285e-24,ENSG00000155307,SAMSN1,protein_coding,chr21,treated_down_R_negative,0.282753025933333
ENSG00000182149,2.302585092994046,4.29726226717628,-1.9946771741822342,210884.5,5.370970598695014e-05,-0.14167943664462726,7.876262340483554e-09,0.5788113695090439,0.7321144674085851,1145,0.0005855878569908898,4.469424252987148e-08,ENSG00000182149,IST1,protein_coding,chr16,treated_down_R_negative,0.282604738326036
ENSG00000133703,0.0,1.9459101490553132,-1.9459101490553132,199679.0,2.2081325729852588e-08,-0.1450680513847229,3.4091397611572268e-09,0.4418604651162791,0.5977742448330684,923,5.837142317722812e-07,2.0313523700052984e-08,ENSG00000133703,KRAS,protein_coding,chr12,treated_down_R_negative,0.28228939349321
ENSG00000140750,0.0,1.3862943611198906,-1.3862943611198906,201152.5,4.685237421983447e-08,-0.20341688212462378,7.996985475668632e-17,0.4160206718346253,0.5659777424483307,873,1.1462479286582718e-06,1.8049925321456702e-15,ENSG00000140750,ARHGAP17,protein_coding,chr16,treated_down_R_negative,0.28199567664595543
ENSG00000070214,0.0,0.8958797346140275,-0.8958797346140275,187050.5,8.654468718035809e-14,-0.31468690956495626,3.8832391230118193e-39,0.31266149870801035,0.5246422893481717,781,5.520630730504928e-12,4.6588414601579874e-36,ENSG00000070214,SLC44A1,protein_coding,chr9,treated_down_R_negative,0.28192162502756146
ENSG00000198218,0.0,1.791759469228055,-1.791759469228055,215369.0,0.0003573224270414869,-0.15706541054635817,1.5006930181912711e-10,0.4806201550387597,0.6081081081081081,951,0.002941662303168409,1.1134899456812636e-09,ENSG00000198218,QRICH1,protein_coding,chr3,treated_down_R_negative,0.28142343663462926
ENSG00000137770,0.0,1.3862943611198906,-1.3862943611198906,213724.0,0.0001222537016451835,-0.2027300262229035,1.0189727315669419e-16,0.4573643410852713,0.5500794912559619,869,0.0011806376827920152,2.2638758130888618e-15,ENSG00000137770,CTDSPL2,protein_coding,chr15,treated_down_R_negative,0.2810434921824987
ENSG00000166295,0.6931471805599453,3.1780538303479458,-2.4849066497880004,208088.5,7.898670637488005e-06,-0.11286425488821075,4.457899169784554e-06,0.5116279069767442,0.6287758346581876,989,0.00011209428261836368,1.689614201738634e-05,ENSG00000166295,ANAPC16,protein_coding,chr10,treated_down_R_negative,0.2804571374950827
ENSG00000099917,1.791759469228055,3.4011973816621555,-1.6094379124341005,195781.5,3.3250720953267507e-09,-0.17397895283440892,1.2012180351069452e-12,0.5813953488372093,0.7297297297297297,1143,1.0289580741024536e-07,1.2762123354595007e-11,ENSG00000099917,MED15,protein_coding,chr22,treated_down_R_negative,0.2800083226572819
ENSG00000163374,0.6931471805599453,2.302585092994046,-1.6094379124341005,216535.0,0.000664833114156255,-0.17344891137831356,1.4081295350347177e-12,0.5271317829457365,0.6184419713831478,982,0.004934127844367371,1.4839116414303363e-11,ENSG00000163374,YY1AP1,protein_coding,chr1,treated_down_R_negative,0.27915525384268025
ENSG00000127616,2.772588722239781,3.7494348669884654,-0.9768461447486843,218947.0,0.002376462477428259,-0.2856747145698311,2.8976477746000187e-32,0.6227390180878553,0.7170111287758346,1143,0.013986602652532017,1.0271173526488453e-29,ENSG00000127616,SMARCA4,protein_coding,chr19,treated_down_R_negative,0.2790602435797203
ENSG00000131374,0.6931471805599453,2.4849066497880004,-1.791759469228055,206286.0,3.120878413416407e-06,-0.15513954399754123,2.51932064730098e-10,0.5426356589147286,0.6589825119236884,1039,4.889480680547362e-05,1.8036531776740756e-09,ENSG00000131374,TBC1D5,protein_coding,chr3,treated_down_R_negative,0.27797274700931696
ENSG00000117335,2.3978952727983707,3.6888794541139363,-1.2909841813155656,210654.5,4.353452736689904e-05,-0.2149473063714891,1.201555679940633e-18,0.5917312661498708,0.6868044515103339,1093,0.0004886003528042812,3.8480622509638775e-17,ENSG00000117335,CD46,protein_coding,chr1,treated_down_R_negative,0.2774935723419829
ENSG00000151532,0.0,1.791759469228055,-1.791759469228055,210093.0,1.6525931617757038e-05,-0.15468927668114396,2.8410849942612794e-10,0.45219638242894056,0.5548489666136724,873,0.00021057736313427096,2.018263817490141e-09,ENSG00000151532,VTI1A,protein_coding,chr10,treated_down_R_negative,0.27716597628147827
ENSG00000153310,2.1972245773362196,3.7376696182833684,-1.5404450409471488,216038.0,0.0006365450517740076,-0.1788719812963406,2.7054721747551956e-13,0.5839793281653747,0.690779014308426,1095,0.004755751434641562,3.190616013124341e-12,ENSG00000153310,CYRIB,protein_coding,chr8,treated_down_R_negative,0.27554245655233905
ENSG00000132912,1.6094379124341003,2.9444389791664403,-1.33500106673234,218298.0,0.0016124275663861583,-0.2045362242633154,5.377979239094879e-17,0.5710594315245479,0.6518282988871225,1041,0.01021040460379282,1.254857368730475e-15,ENSG00000132912,DCTN4,protein_coding,chr5,treated_down_R_negative,0.2730560775769312
ENSG00000179295,0.0,1.791759469228055,-1.791759469228055,203489.0,2.354149611308707e-07,-0.15213952570010295,5.574605110021611e-10,0.4082687338501292,0.5627980922098569,866,4.9751347442786246e-06,3.759754750203332e-09,ENSG00000179295,PTPN11,protein_coding,chr12,treated_down_R_negative,0.2725974358170245
ENSG00000198198,0.0,1.3862943611198906,-1.3862943611198906,202496.5,1.1427525255512198e-07,-0.19655936467710625,8.64472073205253e-16,0.42118863049095606,0.5556438791732909,862,2.596203898726817e-06,1.6522964080570745e-14,ENSG00000198198,SZT2,protein_coding,chr1,treated_down_R_negative,0.27248913887718057
