sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,taxid_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_email,contact_department,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,supplementary_file,data_row_count
SAMPLE 119,UKE_BCN_KGU #119,GSM7707769,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 119,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707769/suppl/GSM7707769_206486310146_R05C01_Red.idat.gz,0
SAMPLE 120,UKE_BCN_KGU #120,GSM7707770,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 120,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707770/suppl/GSM7707770_201868500224_R01C01_Red.idat.gz,0
SAMPLE 121,UKE_BCN_KGU #121,GSM7707771,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 121,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707771/suppl/GSM7707771_203810690136_R02C01_Red.idat.gz,0
SAMPLE 122,UKE_BCN_KGU #122,GSM7707772,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 122,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707772/suppl/GSM7707772_206350360011_R02C01_Red.idat.gz,0
SAMPLE 123,UKE_BCN_KGU #123,GSM7707773,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 123,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707773/suppl/GSM7707773_205751530090_R08C01_Red.idat.gz,0
SAMPLE 124,UKE_BCN_KGU #124,GSM7707774,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 1",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 124,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707774/suppl/GSM7707774_206639830031_R02C01_Red.idat.gz,0
SAMPLE 125,UKE_BCN_KGU #125,GSM7707775,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 125,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707775/suppl/GSM7707775_206648960195_R07C01_Red.idat.gz,0
SAMPLE 126,UKE_BCN_KGU #126,GSM7707776,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 126,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707776/suppl/GSM7707776_203189480021_R03C01_Red.idat.gz,0
SAMPLE 127,UKE_BCN_KGU #127,GSM7707777,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 127,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707777/suppl/GSM7707777_201868500109_R01C01_Red.idat.gz,0
SAMPLE 128,UKE_BCN_KGU #128,GSM7707778,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 128,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707778/suppl/GSM7707778_204234160046_R04C01_Red.idat.gz,0
SAMPLE 129,UKE_BCN_KGU #129,GSM7707779,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 129,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707779/suppl/GSM7707779_204798720012_R05C01_Red.idat.gz,0
SAMPLE 130,UKE_BCN_KGU #130,GSM7707780,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 130,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707780/suppl/GSM7707780_205735130158_R08C01_Red.idat.gz,0
SAMPLE 131,UKE_BCN_KGU #131,GSM7707781,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 131,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707781/suppl/GSM7707781_202995850016_R01C01_Red.idat.gz,0
SAMPLE 132,UKE_BCN_KGU #132,GSM7707782,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 132,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707782/suppl/GSM7707782_204361730158_R05C01_Red.idat.gz,0
SAMPLE 133,UKE_BCN_KGU #133,GSM7707783,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 133,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707783/suppl/GSM7707783_205724780074_R05C01_Red.idat.gz,0
SAMPLE 134,UKE_BCN_KGU #134,GSM7707784,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,"mgmt promoter methylation status [0=non-methylated, 1=methylated]: 0",genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 134,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707784/suppl/GSM7707784_206350360047_R02C01_Red.idat.gz,0
SAMPLE 135,UKE_BCN_KGU #135,GSM7707785,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 135,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707785/suppl/GSM7707785_201490030090_R06C01_Red.idat.gz,0
SAMPLE 136,UKE_BCN_KGU #136,GSM7707786,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 136,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707786/suppl/GSM7707786_202163550030_R05C01_Red.idat.gz,0
